Country,UniversityName,Founded,InstitutionType,state,City,Email,Website,Ranking,CourseType,ApplicationFees,ApplicationFeesWaiver,CostOfLiving,AverageFees,PopularCategories,AdmissionRequirement,OfferTAT,PaymentMethod,Amount,Percentage,EligibilityForCommission,Currency,PaymentTAT,Tax,CommissionPaidOn,InTake,About,Campus
UK,Birmingham City University,1843,public,[West Midlands],"[Birmingham],[ Sutton Coldfield]",welcome@contacts.bham.ac.uk.,www.bcu.ac.uk,73 QS ranking,"UG,PG",22 - 30,Available for some programs,"21,000","16,500","Arts, Design, and Media,Business, Law, and Social Sciences,Computing, Engineering and Built Environment,Education, Health, and Wellbeing,Life Scie","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",2-4 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Birmingham is a public research university located in Birmingham, England, with a history dating back to 1900. With a strong focus on research excellence, academic rigor, and student experience, the university offers over 500 undergraduate and postgraduate courses across five colleges: Arts and Law; Engineering and Physical Sciences; Life and Environmental Sciences; Medical and Dental Sciences; and Social Sciences. Birmingham has a diverse student body of over 30,000 students from 150 countries, and has partnerships with leading organizations such as the NHS, IBM, and Jaguar Land Rover. The university is known for its world-leading research in areas such as cancer, neuroscience, and climate change, and has been recognized as one of the top universities in the UK for graduate employability, with 95% of graduates entering employment or further study within six months of graduation. With a commitment to social responsibility and sustainability, Birmingham provides a stimulating and supportive learning environment that prepares students for success in their chosen careers.","City Centre Campus,Sutton Coldfield Campus,Edgbaston Campus,Margaret Street Campus,School of Jewellery Campus",
UK,Leeds Beckett University,1824,public,[West Yorkshire],[Leeds],studentadvice@leedsbeckett.ac.uk,www.leedsbeckett.ac.uk,83 QS ranking,"UG,PG",0 - 20,Available for some programs,"20,500","15,000","Arts and Humanities,Business and Management,Computing, Creative Technologies and Engineering,Education,Health and Social Sciences,Law,Sport","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",2-4 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Leeds Beckett University is a public university located in Leeds, England, with a history dating back to 1824. With a strong focus on student experience, employability, and applied research, the university offers over 500 undergraduate and postgraduate courses across four faculties: Business; Art, Architecture and Design; Education, Health and Social Sciences; and Sport. Leeds Beckett has a diverse student body of over 28,000 students from 100 countries, and has partnerships with leading organizations such as the NHS, BBC, and British Airways. The university is known for its industry-relevant courses, state-of-the-art facilities, and excellent graduate employability, with 95% of graduates entering employment or further study within six months of graduation. Research at Leeds Beckett focuses on areas such as health, sport, education, and sustainability, making a positive impact on society and the economy. With a commitment to social responsibility and sustainability, the university provides a supportive and inclusive learning environment that prepares students for success in their chosen careers.","City Campus,Headingley Campus",
UK,University of Chester,1839,public,"[Cheshire], [Shropshire]","[Chester],[ Warrington],[ Shrewsbury]",@chester.ac.uk,www.chester.ac.uk,86 QS ranking,"UG,PG",20 - 25,Available for some programs,"19,000","14,500","Business and Management,Education,Health and Social Care,Law,Sciences,Social Sciences","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",2-4 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Chester is a public university located in Chester, England, with a history dating back to 1839. With a strong focus on academic excellence, student experience, and employability, the university offers over 400 undergraduate and postgraduate courses across six faculties: Arts and Humanities; Education and Children's Services; Health and Social Care; Business and Management; Life Sciences; and Social Sciences. Chester has a diverse student body of over 19,000 students from 130 countries, and has partnerships with leading organizations such as the NHS, IBM, and Siemens. The university is known for its industry-relevant courses, state-of-the-art facilities, and excellent graduate employability, with 95% of graduates entering employment or further study within six months of graduation. Research at Chester focuses on areas such as education, health, and wellbeing, making a positive impact on society and the economy. With a commitment to social responsibility and sustainability, the university provides a supportive and inclusive learning environment that prepares students for success in their chosen careers.","Chester Campus,Parkgate Road Campus,Kingsway Campus,Warrington Campus,Shrewsbury Campus",
UK,University of Cumbria,2007,public,[Cumbria],[Carlisle],@cumbria.ac.uk,www.cumbria.ac.uk,88 QS ranking,"UG,PG",0 - 20,Available for some programs,"17,500","10,000-18,000","Accounting, finance and economics,Agriculture and food science,Animal, equine and wildlife,Architecture and civil engineering,Art and design","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",2-4 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Cumbria is a public university located in Cumbria, England, with a history dating back to 2007. With a strong focus on academic excellence, student experience, and employability, the university offers over 200 undergraduate and postgraduate courses across four faculties: Arts, Business, Health, and Science. Cumbria has a diverse student body of over 10,000 students from 100 countries, and has partnerships with leading organizations such as the NHS and the National Trust. The university is known for its industry-relevant courses, state-of-the-art facilities, and excellent graduate employability, with 95% of graduates entering employment or further study within six months of graduation.","Carlisle, Ambleside, Lancaster, London, Workington",
UK,Manchester Metropolitan University,1970,Public,[Greater Mancheste],[Manchester],enquiries@mmu.ac.uk,www.mmu.ac.uk,90 QS ranking,"UG,PG",0 - 25,Available for some programs,"800-1,200","10,000-18,000","Business, Art & Design","IELTS 
UG 6.0 overall (5.0 in each band)
PG 6.5 overall (6.0 in each band)",2-3 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Manchester Metropolitan University is a public university located in Manchester, England, with a history dating back to 1840. With a strong focus on academic excellence, student experience, and employability, the university offers over 400 undergraduate and postgraduate courses across seven faculties: Arts, Business, Education, Health, Law, Science, and Technology. Manchester Met has a diverse student body of over 38,000 students from 130 countries, and has partnerships with leading organizations such as the BBC and IBM. The university is known for its industry-relevant courses, state-of-the-art facilities, and excellent graduate employability, with 95% of graduates entering employment or further study within six months of graduation.","All Saints Campus, Birley Campus",
UK,Heriot-Watt University,1821,Public,"[Scotland],[ Edinburgh],[ Malaysia], [Dubai]","[Edinburgh],[ Dubai],[ Kuala Lumpur]",enquiries@hw.ac.uk,www.hw.ac.uk,46 QS ranking,"UG,PG",0 - 20,Available for some programs,"800-1,200","10,000-18,000","Business, Engineering","Undergraduate programs: IELTS 6.0 overall with no band less than 5.5
Postgraduate programs: IELTS 6.5 overall with no band less than 6.0",2-3 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Heriot-Watt University is a public university located in Edinburgh, Scotland, with a history dating back to 1821. With a strong focus on academic excellence, student experience, and employability, the university offers over 200 undergraduate and postgraduate courses across six schools: Business, Engineering, Energy, Geoscience, Infrastructure, and Social Sciences. Heriot-Watt has a diverse student body of over 30,000 students from 150 countries, and has partnerships with leading organizations such as the Royal Bank of Scotland and ScottishPower. The university is known for its industry-relevant courses, state-of-the-art facilities, and excellent graduate employability, with 95% of graduates entering employment or further study within six months of graduation.","Edinburgh, Dubai, Kuala Lumpur",
UK,University of Manchester,1824,Public,[Greater Manchester],[Manchester],enquiries@manchester.ac.uk,www.manchester.ac.uk,27 QS ranking,"UG,PG",0 - 60,Available for some programs,"800-1,200","10,000-24,000","Law, Business","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",2-3 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Manchester is a public research university located in Manchester, England, with a history dating back to 1824. With a strong focus on research excellence, academic rigor, and student experience, the university offers over 1,000 undergraduate and postgraduate courses across four faculties: Humanities, Life Sciences, Engineering, and Physical Sciences. Manchester has a diverse student body of over 40,000 students from 180 countries, and has partnerships with leading organizations such as the NHS and Rolls-Royce. The university is known for its world-leading research in areas such as cancer, neuroscience, and climate change.","Main Campus (Oxford Road), North Campus, South Campus, Hulme Hall",
UK,University College London,1826,Public,[London],[London],admissions@ucl.ac.uk,www.ucl.ac.uk,8 QS ranking,"UG,PG",0 - 90,Available for some programs,"1,200-1,800","10,000-18,000","Law, Medicine","IELTS 
UG 6.0 overall (5.0 in each band)
PG 6.5 overall (6.0 in each band)",2-3 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","University College London (UCL) is a public research university located in London, England, with a history dating back to 1826. With a strong focus on research excellence, academic rigor, and student experience, the university offers over 400 undergraduate and postgraduate courses across 11 faculties: Arts and Humanities, Brain Sciences, Built Environment, Engineering Sciences, Laws, Life Sciences, Mathematical and Physical Sciences, Medical Sciences, Population Health Sciences, Social and Historical Sciences, and the Bartlett. UCL has a diverse student body of over 43,000 students from 150 countries, and has partnerships with leading organizations such as the NHS and Google.",London,
UK,University of Edinburgh,1583,Public,[Scotland],[Edinburgh],enquiries@ed.ac.uk,www.ed.ac.uk,12 QS ranking,"UG,PG",0 - 60,Available for some programs,"800-1,200","6,000-12,000","Law, Medicine","IELTS 
UG 6.5 overall (5.0 in each band)
PG 7.0 overall (6.0 in each band)",2-3 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Edinburgh is a public research university located in Edinburgh, Scotland, with a history dating back to 1583. With a strong focus on research excellence, academic rigor, and student experience, the university offers over 400 undergraduate and postgraduate courses across three colleges: Arts, Humanities and Social Sciences; Medicine and Veterinary Medicine; and Science and Engineering. Edinburgh has a diverse student body of over 35,000 students from 150 countries, and has partnerships with leading organizations such as the Royal Bank of Scotland and ScottishPower.","Central Campus, King's Buildings, Western General Hospital, Easter Bush Campus, Roslin BioCentre",
UK,Loughborough College,1909,Public,[Leicestershire],[Loughborough],enquiries@loucoll.ac.uk,www.loucoll.ac.uk,54 QS ranking,"UG,PG",0 - 20,Available for some programs,"800-1,200","10,000-18,000","Art & Design, Business","IELTS 
UG 6.0 overall (5.0 in each band)
PG 6.5 overall (6.0 in each band)",2-3 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Loughborough College is a further education college located in Loughborough, England, with a history dating back to 1909. With a strong focus on vocational training, apprenticeships, and employability, the college offers over 100 courses across six faculties: Business, Creative Arts, Engineering, Health and Social Care, Science, and Sport. Loughborough College has a diverse student body of over 12,000 students from 100 countries.","Town Centre Campus, Science and Engineering Centre",
UK,University of Glasgow,1451,Public,[Scotland],[Glasgow],enquiries@glasgow.ac.uk,www.gla.ac.uk,33 QS ranking,"UG,PG",0 - 60,Available for some programs,"800-1,200","10,000-18,000","Law, Medicine","IELTS 
UG 6.0 overall (5.0 in each band)
PG 6.5 overall (6.0 in each band)",2-3 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Glasgow is a public research university located in Glasgow, Scotland, with a history dating back to 1451. With a strong focus on research excellence, academic rigor, and student experience, the university offers over 300 undergraduate and postgraduate courses across four colleges: Arts, Medical, Veterinary and Life Sciences, Science and Engineering, and Social Sciences. Glasgow has a diverse student body of over 29,000 students","Main Campus (Gilmorehill), Garscube Estate",
UK,University of Birmingham,1900,Public,[West Midlands],"[Birmingham],[ Sutton Coldfield]",admissions@bham.ac.uk,www.birmingham.ac.uk,28 QS ranking,"UG,PG",0 - 60,Available for some programs,"800-1,200","10,000-","Law, Engineering","IELTS 
UG 6.0 overall (5.0 in each band)
PG 6.5 overall (6.0 in each band)",2-3 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Birmingham is a public research university located in Birmingham, England, with a history dating back to 1900. With a strong focus on research excellence, academic rigor, and student experience, the university offers over 500 undergraduate and postgraduate courses across five colleges: Arts and Law, Engineering and Physical Sciences, Life and Environmental Sciences, Medical and Dental Sciences, and Social Sciences. Birmingham has a diverse student body of over 30,000 students from 150 countries.",West Midlands,
UK,University of Leeds,1874,Public,[West Yorkshire],[Leeds],admissions@leeds.ac.uk,https://www.leeds.ac.uk/,31 QS ranking,"UG,PG",0 - 60,Available for some programs,"800-1,200","10,000-18,000","Art & Design, Business","IELTS 
UG 6.0 overall (5.0 in each band)
PG 6.5 overall (6.0 in each band)",2-3 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Leeds is a public research university located in Leeds, England, with a history dating back to 1874. With a strong focus on research excellence, academic rigor, and student experience, the university offers over 500 undergraduate and postgraduate courses across seven faculties: Arts, Biological Sciences, Business, Education, Engineering, Environment, and Medicine and Health. Leeds has a diverse student body of over 38,000 students from 170 countries.",West Yorkshire,
UK,Lancaster University,1964,Public,[Lancashire],[Lancaster],admissions@lancaster.ac.uk,www.lancaster.ac.uk,65 QS ranking,"UG,PG",0 - 25,Available for some programs,"800-1,200","10,000-18,000","Business, Engineering","IELTS 
UG 6.0 overall (5.0 in each band)
PG 6.5 overall (6.0 in each band)",2-3 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Lancaster University is a public research university located in Lancaster, England, with a history dating back to 1964. With a strong focus on research excellence, academic rigor, and student experience, the university offers over 200 undergraduate and postgraduate courses across four faculties: Arts and Social Sciences, Health and Medicine, Science and Technology, and Management. Lancaster has a diverse student body of over 14,000 students from 130 countries.",Lancaster,
UK,University of Exeter,1955,Public,[Devon],[Exeter],admissions@exeter.ac.uk,www.exeter.ac.uk,35 QS ranking,"UG,PG",0 - 50,Available for some programs,"800-1,200","10,000-18,000","Law, Medicine","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",2-3 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Exeter is a public research university located in Exeter, England, with a history dating back to 1955. With a strong focus on research excellence, academic rigor, and student experience, the university offers over 300 undergraduate and postgraduate courses across six colleges: Business, Engineering, Environment and Science, Humanities, Life and Environmental Sciences, and Social Sciences and International Studies. Exeter has a diverse student body of over 23,000 students from 130 countries.","Streatham Campus, St Luke's Campus, Cornwall Campus",
UK,University of York,1963,Public,[Yorkshire],[York],admissions@york.ac.uk,www.york.ac.uk,36 QS ranking,"UG,PG",0 - £25,Available for some programs,"800-1,200","10,000-18,000","Law, History","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",2-3 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of York is a public research university located in York, England, with a history dating back to 1963. With a strong focus on research excellence, academic rigor, and student experience, the university offers over 300 undergraduate and postgraduate courses across three faculties: Arts and Humanities, Science, and Social Sciences. York has a diverse student body of over 18,000 students from 150 countries.",York,
UK,Cardiff University,1883,Public,[Cardiff],[Cardiff],admissions@cardiff.ac.uk,www.cardiff.ac.uk,37 QS ranking,"UG,PG",0 - 30,Available for some programs,"800-1,200","10,000-18,000","Law, Medicine","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",2-3 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Cardiff University is a public research university located in Cardiff, Wales, with a history dating back to 1883. With a strong focus on research excellence, academic rigor, and student experience, the university offers over 300 undergraduate and postgraduate courses across three colleges: Arts, Humanities and Social Sciences, Biomedical and Life Sciences, and Physical Sciences and Engineering. Cardiff has a diverse student body of over 28,000 students from 130 countries.",Cardiff,
UK,Loughborough University,1909,Public,[Leicestershire],[Loughborough],admissions@lboro.ac.uk,www.lboro.ac.uk,54 QS ranking,"UG,PG",0 - 60,Available for some programs,"800-1,200","10,000-18,000","Engineering, Business","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",2-3 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Loughborough University is a public research university located in Loughborough, England, with a history dating back to 1966. With a strong focus on research excellence, academic rigor, and student experience, the university offers over 200 undergraduate and postgraduate courses across ten schools: Aeronautical, Automotive, Chemical, Civil and Building, Computing and Informatics, Design, Electronic, Electrical and Systems, Materials, Mechanical, and Sports. Loughborough has a diverse student body of over 18,000 students from 130 countries.",Loughborough,
UK,Newcastle University,1834,Public,[Tyne and Wear],"[Newcastle upon Tyne],[ London]",admissions@ncl.ac.uk,www.ncl.ac.uk,42 QS ranking,"UG,PG",0 - 60,Available for some programs,"800-1,200","10,000-18,000","Law, Medicine","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",2-3 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Newcastle University is a public research university located in Newcastle upon Tyne, England, with a history dating back to 1834. With a strong focus on research excellence, academic rigor, and student experience, the university offers over 300 undergraduate and postgraduate courses across three faculties: Humanities and Social Sciences, Medical Sciences, and Science, Agriculture and Engineering. Newcastle has a diverse student body of over 28,000 students from 140 countries.",Newcastle upon Tyne,
UK,University of Lincoln,1861,Public,[Lincolnshire],[Lincoln],admissions@lincoln.ac.uk,www.lincoln.ac.uk,101-150 QS ranking,"UG,PG",20 - 30,Available for some programs,"7,000-10,000/year","10,000-18,000","Business, Art & Design","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",2-3 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Lincoln is a public university located in Lincoln, England, with a history dating back to 1992. With a strong focus on academic excellence, student experience, and employability, the university offers over 200 undergraduate and postgraduate courses across four faculties: Arts, Business and Law, Health and Social Care, and Science and Technology. Lincoln has a diverse student body of over 14,000 students from 100 countries.",Lincoln,
UK,University of Huddersfield,1992,Public,[West Yorkshire],[Huddersfield],admissions@hud.ac.uk,www.hud.ac.uk,101-150 QS ranking,"UG,PG",0 - 22,Available for some programs,"7,500-10,000/year","12,000-22,000","Business, Engineering","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",2-3 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Huddersfield is a public university located in Huddersfield, England, with a history dating back to 1825. With a strong focus on academic excellence, student experience, and employability, the university offers over 200 undergraduate and postgraduate courses across seven schools: Applied Sciences, Art, Design and Architecture, Business, Computing and Engineering, Education and Professional Development, Human and Health Sciences, and Music, Humanities and Media. Huddersfield has a diverse student body of over 20,000 students from 120 countries.",Huddersfield,
UK,University of Wales Trinity Saint David,1822,Public,[Wales],"[Lampeter], [Carmarthen], [Swansea],[ London]",admissions@uwtsd.ac.uk,uwtsd.ac.uk,801-1000 QS ranking,"UG,PG",£20-£30 (varies),Sometimes available,"8,000-11,000","10,000-38,000","Arts, Humanities, Business","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Wales Trinity Saint David (UWTSD) is a Welsh university with a rich history, offering innovative and industry-led programs. With campuses in Carmarthen, Lampeter, and Swansea, UWTSD provides a unique learning experience. The university is known for its strong focus on employability, skills, and social responsibility. UWTSD has a diverse range of programs, including business, education, and humanities","Lampeter, Carmarthen, Swansea, London",
UK,University of Wolverhampton,1992,Public,[West Midlands],[Wolverhampton],enquiries@wlv.ac.uk,wlv.ac.uk,1001-1200 QS ranking,"UG,PG",£20-£30 (varies),Occasionally,"7,000-10,000","10,000-38,000","Engineering, Business, Social Sciences","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Wolverhampton is a modern university with a strong focus on employability and skills. With campuses in Wolverhampton, Walsall, and Telford, it offers a range of undergraduate and postgraduate programs. The university is committed to making a positive impact on society through its research and industry partnerships. Wolverhampton University has a strong reputation for its business, education, and health sciences programs.","City Campus, Walsall Campus, Telford Campus, Stafford Campus",
UK,University of Winchester,1840,Public,[South East],[Winchester],admissions@winchester.ac.uk,winchester.ac.uk,801-1000 QS ranking,"UG,PG",£20-£25 (varies),Available for some courses,"8,000-11,000","10,000-26,000","Humanities, Education, Business","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Winchester, founded in 1840, is celebrated for its supportive learning environment and high levels of student satisfaction. It offers a variety of programs with a strong focus on humanities, education, and business, aiming to provide a personalized and enriching educational experience.",Winchester,
UK,University of the West of Scotland,1897,Public,[Scotland],"[Paisley],[ Hamilton],[ Dumfries],[ London]",admissions@uws.ac.uk,uws.ac.uk,601-800 QS ranking,"UG,PG",£20-£30 (varies),Available for certain programs,"7,000-10,000","12,000-22,000","Health, Business, Engineering","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of the West of Scotland (UWS), established in 2007, offers comprehensive programs across health, business, and engineering fields. UWS is known for its commitment to global engagement and employability, providing students with a robust educational foundation and practical skills.","Paisley, Hamilton, Dumfries, London",
UK,Bath Spa University,1852,Public,[South West],[Bath],admissions@bathspa.ac.uk,bathspa.ac.uk,801-1000 QS ranking,"UG,PG",£20-£30,Occasionally,"7,500-10,000","10,000-38,000","Arts, Design, Humanities","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Bath Spa University, founded in 1852, is distinguished for its creative and cultural programs. It focuses on arts, design, and humanities, fostering a dynamic and innovative environment in the scenic city of Bath, and is noted for its emphasis on creativity and artistic development.","Newton Park, Corsham Court",
UK,University of Central Lancashire,1828,Public,[North West],[Preston],admissions@uclan.ac.uk,uclan.ac.uk,801-1000 QS ranking,"UG,PG",£20-£30 (varies),Sometimes available,"6,500-9,500","10,000-26,000","Health, Engineering, Business","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Central Lancashire (UCLan), established in 1828, offers a broad spectrum of programs with a focus on research and practical skills. UCLan is known for its strong industry connections and commitment to providing students with relevant and employable skills across various disciplines including health, engineering, and business.","Preston Campus, Burnley Campus, Westlakes Campus",
UK,Glasgow Caledonian University,1993,Public,[Scotland],[Glasgow],admissions@gcu.ac.uk,gcu.ac.uk,601-800 QS ranking,"UG,PG",£20-£30 (varies),Occasionally,"8,000-11,000","10,000-38,000","Engineering, Business, Social Sciences","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Glasgow Caledonian University (GCU), founded in 1993, emphasizes employability and global engagement through its diverse range of programs in business, engineering, and social sciences. GCU is recognized for its strong focus on practical experience and its commitment to making a global impact.",Glasgow,
UK,Ulster University,1984,Public,[Northern Ireland],"[ Belfast],[ Coleraine],[ Jordanstown], [Derry]",admissions@ulster.ac.uk,ulster.ac.uk,601-800 QS ranking,"UG,PG",£20-£30 (varies),Available for some courses,"7,500-10,000","10,000-38,000","Engineering, Health, Social Sciences","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Ulster University, established in 1968, offers a wide array of programs with a focus on practical skills and research. It has a strong reputation for its industry connections and is dedicated to enhancing student success through its diverse offerings and commitment to research excellence.","Belfast, Coleraine, Jordanstown, Derry",
UK,University College Birmingham,1957,Public,[West Midlands],[Birmingham],admissions@ucb.ac.uk,ucb.ac.uk,801-1000 QS ranking,"UG,PG",£20-£30,Sometimes available,"8,000-11,000","10,000-38,000","Business, Hospitality, Culinary Arts","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","University College Birmingham (UCB), founded in 1825, specializes in vocational and professional education. It offers targeted programs in business, hospitality, and culinary arts, with a focus on providing students with industry-relevant skills and strong professional networks.","McIntyre House, The Abbey",
UK,University of the West of England,1969,Public,[South West],[Bristol],askUWE@uwe.ac.uk,uwe.ac.uk,601-800 QS ranking,"UG,PG",£20-£30,Available for some courses,"10,000-14,000","10,000-38,000","Business, Engineering, Arts","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of the West of England (UWE), established in 1992, provides a wide range of programs with a focus on practical experience and industry links. UWE is known for its strong emphasis on employability and practical skills, making it a key player in higher education with a commitment to student success.","Bristol, Frenchay, Glenside, Bower Ashton, City Campus",
UK,Arts University Bournemouth,1883,Public,[South West],[Bournemouth],admissions@aub.ac.uk,aub.ac.uk,801-1000 QS ranking,"UG,PG",£20-£25,Occasionally,"9,000-12,000","10,000-38,000","Arts, Design, Media","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Arts University Bournemouth (AUB), founded in 1880, is renowned for its specialized programs in arts, design, and media. It offers a creative and vibrant learning environment, focusing on fostering artistic innovation and preparing students for successful careers in creative industries.",Bournemouth,
UK,University of Bath,1966,Public,[South West],[Bath],admissions@bath.ac.uk,bath.ac.uk,201-300 QS ranking,"UG,PG",£20-£25,Sometimes available,"9,000-12,000","6,500-51,360","Engineering, Business, Humanities","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","The University of Bath, established in 1966, is known for its rigorous academic standards and research excellence. It offers programs across engineering, business, and humanities, with a strong emphasis on academic rigor and impactful research.",Bath,
UK,"Birkbeck, University of London",1823,Public,[London],[London],admissions@bbk.ac.uk,bbk.ac.uk,201-300 QS ranking,"UG,PG",£20-£30,Occasionally,"9,000-12,000","6,500-51,360","Arts, Humanities, Social Sciences","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Birkbeck, University of London, founded in 1823, is distinguished for its flexible study options, particularly in evening and part-time formats. It specializes in arts, humanities, and social sciences, providing a supportive environment for working professionals and part-time students.",London,
UK,"City, University of London",1894,Public,[London],[London],admissions@city.ac.uk,city.ac.uk,301-400 QS ranking,"UG,PG",£20-£30,Sometimes available,Varies by location,"6,500-51,360","Business, Engineering, Law","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","City, University of London, established in 1894, is known for its professional focus, offering programs in business, engineering, and law. It emphasizes industry links and practical experience, preparing students for successful careers in their chosen fields.",London,
UK,"Goldsmiths, University of London",1891,Public,[London],[London],admissions@gold.ac.uk,gold.ac.uk,401-500 QS ranking,"UG,PG",£20-£30,Available for some programs,"10,000-14,000","6,500-51,360","Arts, Social Sciences, Humanities","IELTS 
UG 6.0 overall (5.5 in each band)
PG 6.5 overall (6.0 in each band)",4-6 weeks,Fixed,17700,Nill,GBP,Null,Inclusive,CourseFees,"Summer,Winter,Fall","Goldsmiths, University of London, founded in 1891, is celebrated for its creative and critical thinking programs. It offers a wide range of courses in arts, social sciences, and humanities, promoting interdisciplinary study and fostering an innovative approach to education.",London,
