Country,UniversityName,Campus,CourseType,ProgramTitle,ApplicationFee,Currency,DiscountedValue,CourseFee,InTake,Duration,EnglishlanguageTest,TextBox,UniversityInterview,GreGmatRequirement,Score,AcademicRequirement,Commission,,,,,,,,,,,
UK,Kingston University,Urban,PG,Aerospace Engineering MSc,0,GBP,,"19,300",Summer,1 Year,Yes,IELTS - 6.0 - 6.5,No,No,,Bachelor's degree with a minimum overall score of 55% (equivalent to a 2:2)/Bachelor's degree with a minimum overall score of 60% (equivalent to a 2:1)/Certain courses may also require relevant work experience,0,,,,,,,,,,,
UK,Kingston University,Urban,,Financial Technology MSc,0,GBP,,"18,900",Summer,1 Year,Yes,IELTS - 6.0 - 6.5,No,No,,Bachelor's degree with a minimum overall score of 55% (equivalent to a 2:2)/Bachelor's degree with a minimum overall score of 60% (equivalent to a 2:1)/Certain courses may also require relevant work experience,0,,,,,,,,,,,
UK,Kingston University,Urban,PG,Banking and Finance MSc,0,GBP,,"19,700",Summer,1 Year,Yes,IELTS - 6.0 - 6.5,No,No,,Bachelor's degree with a minimum overall score of 55% (equivalent to a 2:2)/Bachelor's degree with a minimum overall score of 60% (equivalent to a 2:1)/Certain courses may also require relevant work experience,0,,,,,,,,,,,
UK,Kingston University,Urban,PG,Marketing and Brand Management MSc,0,GBP,,"19,700",Summer,1 Year,Yes,IELTS - 6.0 - 6.5,No,No,,Bachelor's degree with a minimum overall score of 55% (equivalent to a 2:2)/Bachelor's degree with a minimum overall score of 60% (equivalent to a 2:1)/Certain courses may also require relevant work experience,0,,,,,,,,,,,
UK,Lancaster University,Lancaster,UG,Accounting and Finance (Industry) BSc Hons,0,GBP,,"24,475",Summer,4 Years,Yes,IELTS - 6.5,No,No,,"Indian Certificate of Secondary Education (Standard XII). Passed with an average of 75% to 87% across the top 4 subjects, excluding Hindi and Physical Education",0,,,,,,,,,,,
UK,Lancaster University,Lancaster,UG,Computer Science BSc Hons,0,GBP,,"28,675",Summer,3 Years,Yes,IELTS - 6.5,No,No,,"Indian Certificate of Secondary Education (Standard XII). Passed with an average of 75% to 87% across the top 4 subjects, excluding Hindi and Physical Education",0,,,,,,,,,,,
UK,Lancaster University,Lancaster,UG,Business Management BSc Hons,0,GBP,,"24,475",Summer,3 Years,Yes,IELTS - 6.5,No,No,,"Indian Certificate of Secondary Education (Standard XII). Passed with an average of 75% to 87% across the top 4 subjects, excluding Hindi and Physical Education",0,,,,,,,,,,,
UK,Lancaster University,Lancaster,UG,Business Economics BSc Hons,0,GBP,,"24,475",Summer,4 Years,Yes,IELTS - 6.5,No,No,,"Indian Certificate of Secondary Education (Standard XII). Passed with an average of 75% to 87% across the top 4 subjects, excluding Hindi and Physical Education",0,,,,,,,,,,,
UK,Lancaster University,Lancaster,UG,Marketing (Study Abroad) BSc Hons,0,GBP,,"24,475",Summer,4 Years,Yes,IELTS - 6.5,No,No,,"Indian Certificate of Secondary Education (Standard XII). Passed with an average of 75% to 87% across the top 4 subjects, excluding Hindi and Physical Education",0,,,,,,,,,,,
UK,Lancaster University,Lancaster,UG,Psychology BSc Hons,0,GBP,,"28,675",Summer,3 Years,Yes,IELTS - 6.5,No,No,,"Indian Certificate of Secondary Education (Standard XII). Passed with an average of 75% to 87% across the top 4 subjects, excluding Hindi and Physical Education",0,,,,,,,,,,,
UK,Lancaster University,Lancaster,UG,Psychology BA Hons,0,GBP,,"25,270",Summer,3 Years,Yes,IELTS - 6.5,No,No,,"Indian Certificate of Secondary Education (Standard XII). Passed with an average of 75% to 87% across the top 4 subjects, excluding Hindi and Physical Education",0,,,,,,,,,,,
UK,Lancaster University,Lancaster,PG,Accounting and Financial Management MSc,0,GBP,,"31,500",Summer,1 Year,Yes,IELTS - 6.5,No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Lancaster University,Lancaster,PG,Computer Science MSc by Research,0,GBP,,"26,492",Summer,1 Year,Yes,IELTS - 6.5,No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Lancaster University,Lancaster,PG,Marketing Management (Advanced) MSc,0,GBP,,"31,500",Summer,1 Year,Yes,IELTS - 6.5,No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Lancaster University,Lancaster,PG,Mechanical Engineering (Advanced) MSc,0,GBP,,"29,150",Summer,1 Year,Yes,IELTS - 6.5,No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Lancaster University,Lancaster,PG,Business Administration MBA,0,GBP,,"39,000",Summer,1 Year,Yes,IELTS - 6.5,No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Lancaster University,Lancaster,PG,Business Analytics MSc,0,GBP,,"31,500",Summer,1 Year,Yes,IELTS - 6.5,No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Lancaster University,Lancaster,PG,Clinical Research MSc,0,GBP,,"29,150",Summer,1 Year,Yes,IELTS - 6.5,No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Lancaster University,Lancaster,PG,Criminology and Criminal Justice MA,0,GBP,,"23,875",Summer,1 Year,Yes,IELTS - 6.5,No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Lancaster University,Lancaster,PG,Cyber Security MSc,0,GBP,,"29,150",Summer,1 Year,Yes,IELTS - 6.5,No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Lancaster University,Lancaster,PG,Data Science MSc,0,GBP,,"29,150",Summer,1 Year,Yes,IELTS - 6.5,No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Lancaster University,Lancaster,PG,English Literary Studies with Creative Writing MA,0,GBP,,"23,875",Summer,2 Years,Yes,IELTS - 6.5,No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Lancaster University,Lancaster,PG,Finance MSc,0,GBP,,"31,500",Summer,1 Year,Yes,IELTS - 6.5,No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Lancaster University,Lancaster,PG,Logistics and Supply Chain Management MSc,0,GBP,,"26,250",Summer,1 Year,Yes,IELTS - 6.5,No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,UG,Accounting and Business BA (Hons),0,GBP,,"12,000",Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Standard XII with a minimum of 65%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,UG,Nursing (Adult) BSc (Hons),0,GBP,,"14,500",Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Standard XII with a minimum of 65%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,UG,Broadcast and Digital Journalism BA (Hons),0,GBP,,"12,000",Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Standard XII with a minimum of 65%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,UG,Business and Marketing BA (Hons),0,GBP,,"12,000",Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Standard XII with a minimum of 65%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,UG,Business Management BA (Hons),0,GBP,,"12,000",Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Standard XII with a minimum of 65%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,UG,Digital Marketing BA (Hons),0,GBP,,"12,000",Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Standard XII with a minimum of 65%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,UG,International Business BA (Hons),0,GBP,,"12,000",Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Standard XII with a minimum of 65%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,UG,Law LLB (Hons),0,GBP,,"12,000",Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Standard XII with a minimum of 65%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,PG,Data Science and Artificial Intelligence MSc,0,GBP,,"15,000",Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,PG,Project Management MSc,0,GBP,,"15,000",Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,PG,Business Administration MBA,0,GBP,,"15,250",Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,PG,International Business MA,0,GBP,,"15,000",Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,PG,Journalism MA,0,GBP,,"15,000",Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,PG,Law LLM,0,GBP,,"15,000",Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,PG,Financial Technology MSc,0,GBP,,"15,000",Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,PG,Data Science and Artificial Intelligence with Placement MSc,0,GBP,,"15,000",Summer,2 Years,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,PG,International Business with Placement MSc,0,GBP,,"15,000",Summer,28 Months,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,PG,Business Administration with Placement MBA,0,GBP,,"15,250",Summer,2 Years,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,PG,Project Management with Placement MSc,0,GBP,,"15,000",Summer,2 Years,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Leeds Trinity University,Leeds,PG,Law LLM with Placement MSc,0,GBP,,"15,000",Summer,2 Years,Yes,"IELTS - 6.0, TOEFL - 79-89, PTE - 59-75",No,No,,Bachelor's degree with a minimum duration of 3 years and an overall average of 60%,0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,UG,BSc (Hons) Accounting and Finance,0,GBP,,17750,Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,"Applicants must have a Higher Secondary Certificate / Standard 12 with at least 65% overall, including a minimum of 60% in both Mathematics and their chosen subject",0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,UG,BSc (Hons) Audio and Music Production,0,GBP,,18250,Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,"Applicants must have a Higher Secondary Certificate / Standard 12 with at least 65% overall, including a minimum of 60% in both Mathematics and their chosen subject",0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,UG,BSc (Hons) Biotechnology,0,GBP,,18250,Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,"Applicants must have a Higher Secondary Certificate / Standard 12 with at least 65% overall, including a minimum of 60% in both Mathematics and their chosen subject",0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,UG,BSc (Hons) Applied Entrepreneurship,0,GBP,,17750,Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,"Applicants must have a Higher Secondary Certificate / Standard 12 with at least 65% overall, including a minimum of 60% in both Mathematics and their chosen subject",0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,UG,BSc (Hons) Computer Games Development with Foundation Year,0,GBP,,18250,Summer,5 Years,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,"Applicants must have a Higher Secondary Certificate / Standard 12 with at least 65% overall, including a minimum of 60% in both Mathematics and their chosen subject",0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,UG,BSc (Hons) Business Management,0,GBP,,17750,Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,"Applicants must have a Higher Secondary Certificate / Standard 12 with at least 65% overall, including a minimum of 60% in both Mathematics and their chosen subject",0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,UG,BSc (Hons) Business with International Business Management,0,GBP,,17750,Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,"Applicants must have a Higher Secondary Certificate / Standard 12 with at least 65% overall, including a minimum of 60% in both Mathematics and their chosen subject",0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,UG,BSc (Hons) Computer Forensics,0,GBP,,18250,Summer,4 years,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,"Applicants must have a Higher Secondary Certificate / Standard 12 with at least 65% overall, including a minimum of 60% in both Mathematics and their chosen subject",0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,PG,MSc Biomedical Sciences,0,GBP,,18250,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,Applicants with a Bachelor's degree and a minimum pass rate of 55% will be considered for direct admission to Postgraduate courses,0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,PG,MSc Cosmetic Science,0,GBP,,18250,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,Applicants with a Bachelor's degree and a minimum pass rate of 55% will be considered for direct admission to Postgraduate courses,0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,PG,MA Dance Practices,0,GBP,,16100,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,Applicants with a Bachelor's degree and a minimum pass rate of 55% will be considered for direct admission to Postgraduate courses,0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,PG,MA Creative Technology,0,GBP,,16100,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,Applicants with a Bachelor's degree and a minimum pass rate of 55% will be considered for direct admission to Postgraduate courses,0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,PG,MSc Cyber Security,0,GBP,,18250,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,Applicants with a Bachelor's degree and a minimum pass rate of 55% will be considered for direct admission to Postgraduate courses,0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,PG,MSc Data Science,0,GBP,,18250,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,Applicants with a Bachelor's degree and a minimum pass rate of 55% will be considered for direct admission to Postgraduate courses,0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,PG,MSc Digital Marketing,0,GBP,,17750,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,Applicants with a Bachelor's degree and a minimum pass rate of 55% will be considered for direct admission to Postgraduate courses,0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,PG,MSc Drone Technology and Applications,0,GBP,,16600,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,Applicants with a Bachelor's degree and a minimum pass rate of 55% will be considered for direct admission to Postgraduate courses,0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,PG,MA English Literature,0,GBP,,17750,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,Applicants with a Bachelor's degree and a minimum pass rate of 55% will be considered for direct admission to Postgraduate courses,0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,PG,MSc Financial Management,0,GBP,,16100,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,Applicants with a Bachelor's degree and a minimum pass rate of 55% will be considered for direct admission to Postgraduate courses,0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,PG,MA Graphic Design and Illustration,0,GBP,,17750,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,Applicants with a Bachelor's degree and a minimum pass rate of 55% will be considered for direct admission to Postgraduate courses,0,,,,,,,,,,,
UK,Liverpool John Moores University,Liverpool,PG,MSc International Business and Management,0,GBP,,17750,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 78, PTE - 61",No,No,,Applicants with a Bachelor's degree and a minimum pass rate of 55% will be considered for direct admission to Postgraduate courses,0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",UG,Accounting and Finance (Top-up) - BA (Hons),0,GBP,,16000,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,Complete and pass High School Certificate (HSC) Classes X and XII with a grade of 60% or above in both years,0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",UG,Digital Business Management - BSc (Hons),0,GBP,,15576,Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,Complete and pass High School Certificate (HSC) Classes X and XII with a grade of 60% or above in both years,0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",UG,"Airline, Airport and Aviation Management - BSc (Hons)",0,GBP,,17600,Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,Complete and pass High School Certificate (HSC) Classes X and XII with a grade of 60% or above in both years,0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",UG,Banking and Finance - BSc (Hons),0,GBP,,17600,Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,Complete and pass High School Certificate (HSC) Classes X and XII with a grade of 60% or above in both years,0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",UG,Fashion Marketing and Journalism - BA (Hons),0,GBP,,17600,Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,Complete and pass High School Certificate (HSC) Classes X and XII with a grade of 60% or above in both years,0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",UG,Commercial Law - LLB (Hons),0,GBP,,15576,Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,Complete and pass High School Certificate (HSC) Classes X and XII with a grade of 60% or above in both years,0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",UG,Computer Networking and Cyber Security - BSc (Hons),0,GBP,,17600,Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,Complete and pass High School Certificate (HSC) Classes X and XII with a grade of 60% or above in both years,0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",UG,Fashion Photography - BA (Hons),0,GBP,,19250,Summer,3 Years,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,Complete and pass High School Certificate (HSC) Classes X and XII with a grade of 60% or above in both years,0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",PG,Artificial Intelligence - MSc,0,GBP,,18150,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,"Bachelor's degree from a recognized Indian institution, completed in three years or more, with a grade of 55% or higher, plus at least one year of work experience",0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",PG,Digital Media - MA,0,GBP,,18150,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,"Bachelor's degree from a recognized Indian institution, completed in three years or more, with a grade of 55% or higher, plus at least one year of work experience",0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",PG,Health and Social Care Leadership and Management - MSc,0,GBP,,18150,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,"Bachelor's degree from a recognized Indian institution, completed in three years or more, with a grade of 55% or higher, plus at least one year of work experience",0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",PG,Airline and Airport Corporate Management - MSc,0,GBP,,18150,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,"Bachelor's degree from a recognized Indian institution, completed in three years or more, with a grade of 55% or higher, plus at least one year of work experience",0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",PG,Blood Science - MSc,0,GBP,,18150,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,"Bachelor's degree from a recognized Indian institution, completed in three years or more, with a grade of 55% or higher, plus at least one year of work experience",0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",PG,Cancer Immunotherapy - MSc,0,GBP,,18150,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,"Bachelor's degree from a recognized Indian institution, completed in three years or more, with a grade of 55% or higher, plus at least one year of work experience",0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",PG,Computer Networking and Cyber Security - MSc,0,GBP,,18150,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,"Bachelor's degree from a recognized Indian institution, completed in three years or more, with a grade of 55% or higher, plus at least one year of work experience",0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",PG,International Business Management with Corporate Finance - MSc,0,GBP,,18700,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,"Bachelor's degree from a recognized Indian institution, completed in three years or more, with a grade of 55% or higher, plus at least one year of work experience",0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",PG,Master of Business Administration - MBA,0,GBP,,18150,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,"Bachelor's degree from a recognized Indian institution, completed in three years or more, with a grade of 55% or higher, plus at least one year of work experience",0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",PG,Visual Communication: Graphic Design - MA,0,GBP,,18150,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,"Bachelor's degree from a recognized Indian institution, completed in three years or more, with a grade of 55% or higher, plus at least one year of work experience",0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",PG,Project Management - MSc,0,GBP,,18700,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,"Bachelor's degree from a recognized Indian institution, completed in three years or more, with a grade of 55% or higher, plus at least one year of work experience",0,,,,,,,,,,,
UK,London Metropolitan University,"Holloway, London",PG,Global Human Resource Management - MA,0,GBP,,18700,Summer,1 Year,Yes,"IELTS - 6.0, TOEFL - 72, PTE - 61",No,No,,"Bachelor's degree from a recognized Indian institution, completed in three years or more, with a grade of 55% or higher, plus at least one year of work experience",0,,,,,,,,,,,
UK,"Plymouth University, England",England,UG,BA (Hons) Accounting and Finance,0,GBP,0,"17100
",Winter 2025,4 years,Yes,"IELTS-5.0, TOEFL-76,PTE-59",Yes,0,," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments.",,,,,,,,,,,,
UK,"Plymouth University, England",England,UG,BA (Hons) Business,0,GBP,0,      17100,Winter 2025,3 Years,Yes,"IELTS-5.0, TOEFL-76,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments.",,,,,,,,,,,,
UK,"Plymouth University, England",England,UG,"BA (Hons) Human Resource Management
",0,GBP,0,17100,Winter 2025,3 Years,Yes,"IELTS-5.0, TOEFL-76,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
UK,"Plymouth University, England",England,UG,BSc (Hons) Business Management,0,GBP,0,17100,Winter 2025,3 Years,Yes,"IELTS-5.0, TOEFL-76,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
UK,"Plymouth University, England",England,UG,BSc (Hons) Biological Sciences,0,GBP,0,18100,Winter 2025,3 Years,Yes,"IELTS-5.0, TOEFL-76,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
UK,"Plymouth University, England",England,UG,BSc (Hons) Conservation Biology,0,GBP,0,18100,Winter 2025,3 Years,Yes,"IELTS-5.0, TOEFL-76,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
UK,"Plymouth University, England",England,UG,BA (Hons) Game Arts and Design with Placement,0,GBP,0,17100,Winter 2025,3 Years,Yes,"IELTS-5.0, TOEFL-76,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
UK,"Plymouth University, England",England,UG,"BA (Hons) Media Arts
",0,GBP,0,14600,Winter 2025,3 Years,Yes,"IELTS-5.0, TOEFL-76,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
UK,"Plymouth University, England",England,PG,MSc Business and Management,0,GBP,0,18400,Winter 2025,1 Year,Yes,"IELTS-6.0, TOEFL-90,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
UK,"Plymouth University, England",England,PG,MSci (Hons) Computer Science,0,GBP,0,13400,winter 2025,4 years,Yes,"IELTS-6.0, TOEFL-90,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
UK,"Plymouth University, England",England,PG,MSc Accounting and Finance,0,GBP,0,15700,Winter 2025,1 Year,Yes,"IELTS-6.0, TOEFL-90,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
UK,"Plymouth University, England",England,PG,MRes Applied Marine Science,0,GBP,0,19800,winter 2025,1 Year,Yes,"IELTS-6.0, TOEFL-90,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
UK,"Plymouth University, England",England,PG,MSc Advanced Psychology,0,GBP,0,17600,Winter 2025,1 Year,Yes,"IELTS-6.0, TOEFL-90,PTE-59",Yes,0,0," entry requirements may include academic qualifications, such as specific grades in relevant subjects, and sometimes work experience or additional assessments",,,,,,,,,,,,
